text,sentiment,__source__
 You can go to www.TwitPic.com and log in with your Twitter details to add pics,neutral,train_csv
 I thought it was pretty good! I`m not a die hard Trekkie either.,positive,train_csv
I`m new on Twitter.....Hi everybody!!! Suggestions for me???,neutral,train_csv
okay someplease save me!!! now I am watching ninja warrier and eating an egg roll from last night,negative,test_csv
i am waaayyyy hungry!  oh fyi my work email is down again BLAH!,negative,train_csv
 So sorry about all that  praying for you,negative,train_csv
"we`re one, but we`re not the same, we get to carry each other",neutral,train_csv
 lmfao!!! Yea anyone?? Please?? We`re really pretty!!!,positive,train_csv
**** I failed in my assassination attempt on Louis  re: http://ff.im/3mrIM,negative,test_csv
  I try pretty hard to engage everyone I follow! Some of them lack interesting **** to say so they end up unfollowed,neutral,train_csv
 lol I really wanna go there!! Imma check the vid out rite now,neutral,train_csv
#musicmonday Nicest Thing from Kate Nash,positive,test_csv
" Yes, actually there was some jam twitter traffic yesterday... But it can happen. Don`t worry",positive,train_csv
  Na my friend.. why? you ask  is it my great physique lol,neutral,train_csv
Hell of a lot to do. But they say you shouldn`t complain theese days. Who are 'they' and can 'they' help me in that case,negative,train_csv
"just woke up, I`m starving",neutral,train_csv
 been there done that. It always ended up with me selling the machine and going back to my mac,neutral,train_csv
Just saw the new Star Trek movie. It was so good!! Zachary Quinto is amazingggg,positive,train_csv
"_pickle lol, thank you very much Hope you`re having a great day!",positive,train_csv
 welcome to my life,positive,test_csv
Facebook.com isint letting me change my profile picture,negative,train_csv
"_gal of course! *cough* I mean, no, 1.5 hours extra testing and debugging time",neutral,train_csv
it`s nice to see my #euruko pictures (http://twurl.cc/xd1) on the big screen during a conference break,positive,train_csv
working from home office today and catching up on everything except twitter,neutral,train_csv
I work in one hour,neutral,train_csv
hates these khaki pants! project to do todayy,negative,train_csv
My 89 year old grandma in Chicago is having emergency surgery today....,neutral,train_csv
" CASEY`S GONE?!?! BUT WHY?! So, she piddled a little on the carpet. She`s prolly freaked cause it`s new. Can we get her back?",negative,train_csv
  My dog Nemo cause he wimpers every morning when I leave,neutral,train_csv
 Thanks for sympathy. It wasn`t too bad until about an hour ago when I started thinking of the appointment tomorrow.,positive,train_csv
"HAPPY MOTHER`S DAY to my Mom, and every Mom everywhere.  Off for a stroll at the Beaches later--hopefully...",positive,train_csv
" you`re a busy Bob, I`m jealous. I`m not sure I can even afford to go meet John de Lancie and Leonard Nimoy",negative,test_csv
 John and I just bought four boxes of them,neutral,train_csv
"_la ben`s dreams make me so saddddddd  i want them to be togetherrr. i swear if this **** gets me bawlinggg, so help me..",negative,test_csv
Don`t know who U R anymore!!!,neutral,train_csv
 sayid could be dead.,negative,train_csv
when do the stars come out??,neutral,train_csv
 Hey Man Congratulations On The Graduation Man You`r World Wide Popular In Philippines,positive,train_csv
 would love to see that!,positive,train_csv
 I gave you a big mention on The GodTalk Radio show last night....last segment of the first hour. Podcast format avail soon,neutral,train_csv
 love your books,positive,test_csv
Yay Happy Mother`s Day  #fb,positive,train_csv
 this week has dragged a bit for me too  have an essay to write about the seaside then Im seeing eddie izzard tonight x,negative,train_csv
Off to England during the summer holidays this year.... yay!,positive,train_csv
 always wanted to see that film never got round to it must get it on DVD tell me if its any good,neutral,train_csv
 Your schmoo is moving? Are you sad?,neutral,train_csv
My mother is taking Gambit to the vet today. I hope it`s nothing too serious.,positive,train_csv
 ill be alright but the whip may not,neutral,train_csv
" Ohhh, he is very regal man-cat! But he is blocked",negative,train_csv
 Link !,neutral,train_csv
Two week extension on contract ... I`m ready for it to be done,neutral,train_csv
" ****, I`d be interested in working with Care2, but I don`t live in SF anymore",neutral,test_csv
"  no, dayuuum 5o`clock was better",neutral,train_csv
back to bed,neutral,test_csv
about to hit the sheets.,neutral,test_csv
 Just DMed you your login details for the Twitter Salvation System. Enjoy! do let me know what u think.,positive,train_csv
 like almost above my sholders,neutral,train_csv
"_x when my brother is 18, i will have moved!",neutral,train_csv
Ay dios mio! 2 weeks left of college!!! AH CAN`T WAIT!!,neutral,train_csv
"http://pic.gd/63ef My college, My friends",neutral,train_csv
The 10 Coolest Foreign Words The English Language Needs. Check the number one. Amazing!  http://is.gd/s9B1,positive,train_csv
 boo! I must`ve deleted it from my phone!  can`t find it in my emails either!,negative,train_csv
_KittyKat  so now im bored..untill i go out,negative,train_csv
"Ha,  i`m giving spymaster a chance - just curious! will miss u",negative,test_csv
morning!  well excited dancing down the park todayyy! should be good!  wooo c`mon venue!  ****,positive,train_csv
" I`ve been there.  The only place I have flown out of since moving up north. Really pretty area for flying, but very expensive",neutral,test_csv
just had the most emo moment too many tears love my family and sorors,positive,train_csv
"nyc placements have started to come out, but it looks like upgrades might have to wait yet another two weeks for placements! dreadfully",negative,train_csv
 every day of my life lately.    i feel ya girl <3,neutral,test_csv
_music aah i stopped getting your updates on my home page!!  saddd..im guna re-follow you ..it worked with tswift,negative,train_csv
 Yucky!  Time to bring out the vaccuum and go to War. Our house is always a spider haven for some reason. Not cool.,negative,train_csv
" Good lord, man.   I recommend the Dark & Stormy at Casablanca.",positive,train_csv
Bank holiday mondaaaaaay   Exams tomorrow  D:,negative,train_csv
I need a bigger mp3 player... even if it pains me to say it,negative,train_csv
Well this is just lovely.  I am completely flattened by a back injury.  There goes the weekend.,positive,train_csv
Have a fantastic opening flower drummers!! From the ALL Asian cast and crew,positive,train_csv
"STRESSED AS HELL (, but still surviving",positive,train_csv
 Thank you so much!  Have a fantastic day!,positive,train_csv
 that includes YOU.,neutral,train_csv
 I envy everyone on AOTS...,positive,train_csv
"_idiots hahaha! I don`t work in a **** you know  alrighty mister, have YOU done any public may dancing today?",neutral,train_csv
  a good girl nevah tells hahahahaha! hope you had a good weekend,positive,train_csv
"I`m SO out of it this morning, that don`t know if coffee or energy drink will help me get going this morning",neutral,train_csv
 meh! You should try the one on commercial drive with all the cats,negative,train_csv
 #sometimes also emoticons sometimes,neutral,train_csv
wants everyone to know he`s off to watch Cypher... again,neutral,train_csv
 lol must contribute to the destruction of language...awww,neutral,train_csv
after mad calls..txt..fb msgs my homie finally calls me back I was so worried..I think I care far 2 much..but if anything happened 2 them,negative,train_csv
Ugh soooo much work to do today while trying to make the 6:10 train to the game... looking like a 4-5 hour Sunday at the office.,negative,train_csv
http://twitpic.com/4we51 - summer is here.,neutral,train_csv
"Getting ready to go to sleeep! Grinding early in the morning! Yay, money!",positive,train_csv
 wow! I`ve joined the photography scene pretty recently so this (large format) makes it even more interesting,positive,train_csv
bored...disgusting weather..bored..sooo bored for my last weekend here,negative,train_csv
" omgggggggggg, cant belive it! what had happened to it friend? do you know where did you missed it? thats not nice!!",negative,train_csv
FREE FREE FREE- just a pesky registration but after that  ENJOY http://bit.ly/rlQGu,positive,train_csv
I was looking forward to seeing  in Raleigh (fan for 10 years NB too) but scalpers took the tix and sell them for $200  morons,positive,train_csv
"chillin on break eatin some grub. pretty burnt out had an eventful day. wanting to go to the movies with Ian, not happening though.",negative,train_csv
Talked with mom. Al sang a song for me again  am off to sleep now..,neutral,train_csv
 purrrrs.... ooooh that will do,neutral,train_csv
" Thanks, but the Elance course is not mine! It`s .",positive,train_csv
seriously getting hurt.... 4 days before nationals.. what a joke,negative,train_csv
 *sigh* me miss them days !!,negative,train_csv
This is getting on my nerves. I cant change my pic,negative,train_csv
" Its so addicting, but its kind of a curse to do them at night time. Everytime i do one, i feel like making music afterwards",negative,train_csv
 oh! i love that as well!! all of MCR songs are great!  and happy star wars day to yaa xD,positive,train_csv
Off to bed!! Still exhausted from Vegas,negative,train_csv
 loved our lil tent-side jam session/mosh pit!!! EDGEFESSSSSST!!!,positive,train_csv
Amazing day with my boyfriend. He`s a good drummer.,positive,test_csv
i dont wanna miss the laker game tonight! i`m so sad,negative,train_csv
Just got stung by nettles lol in about 3 fingers  and I mean come on that dude with the apples needed to step it up a notch!,neutral,train_csv
Its chilly n lonley n this livingroom,positive,train_csv
Yesterday I heard a song about taking a base onto a plane. Can someone help me find it? I don`t know anything else about it.,neutral,train_csv
 that`s the only way to get things done. no distractions,neutral,train_csv
misses  so much,negative,train_csv
really annoyed that work appear to have blocked facebook now...,negative,test_csv
just had a great talk with grace about how awesome God is and how he works...that somehow started with how remote controls work,positive,train_csv
 ok point taken.  I`ll tell my team to stop our cynical championing of standards. Active-X is far better anyway,positive,train_csv
I want a lie in tomorrow! Won`t be getting one though,neutral,train_csv
 why would they take a photo with stuffed animals?! that`s pretty funny,positive,test_csv
"Dear Mr. President: Please TALK TO US abt what you plan to do re: DADT. Because right now, you just look like a liar.",negative,train_csv
 Aww!  That`s so sweet!  So glad she`s home with you now. Happy mother`s day to you,positive,train_csv
Is coming to the end of his first shift  6.30 local,neutral,train_csv
 ia so much! i haven`t really been happy with any of cooks choices for singles.,negative,train_csv
